Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
17762,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2006,SEX_BTSX,,,,,,,67.1 [66.8-67.4],67.08069927,66.83476265,67.36102486,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
18638,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,2020,SEX_MLE,,,,,,,71.7 [71.4-72.1],71.71241065,71.39890481,72.07787079,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
19600,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,2003,SEX_MLE,,,,,,,65.7 [64.9-66.6],65.68953983,64.89438575,66.62662104,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
20806,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2017,SEX_MLE,,,,,,,72.1 [71.5-72.9],72.08322327,71.46217486,72.89170185,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
20984,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2016,SEX_BTSX,,,,,,,72.6 [71.9-73.2],72.56032607,71.92825937,73.19726025,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
21018,WHOSIS_000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,2016,SEX_MLE,,,,,,,80.4 [80.4-80.4],80.36714012,80.36303372,80.44718723,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
21898,WHOSIS_000001,GLOBAL,GLOBAL,YEAR,,,SEX,2015,SEX_BTSX,,,,,,,72.2 [71.7-72.7],72.18568947,71.71225781,72.66885564,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
22866,WHOSIS_000001,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,2006,SEX_BTSX,,,,,,,81.0 [81.0-81.1],81.04245453,81.03700874,81.11608627,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
23126,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2005,SEX_BTSX,,,,,,,80.9 [80.8-81.1],80.90304444,80.80183544,81.10646149,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
23134,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,,,,,,,63.6 [62.7-64.6],63.60932257,62.68629835,64.59326208,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
24355,WHOSIS_000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,2001,SEX_BTSX,,,,,,,63.8 [63.2-64.5],63.81961029,63.18020379,64.49686133,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
24421,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2018,SEX_MLE,,,,,,,61.3 [60.1-62.4],61.26091993,60.11076654,62.4237436,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
24796,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2007,SEX_BTSX,,,,,,,58.6 [57.7-59.2],58.55063756,57.73834102,59.23246103,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
24894,WHOSIS_000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2016,SEX_BTSX,,,,,,,75.5 [75.3-75.9],75.54812509,75.26119899,75.85072805,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
27277,WHOSIS_000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,2005,SEX_MLE,,,,,,,50.8 [49.6-52.2],50.84700013,49.64729021,52.20969406,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
27295,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2004,SEX_FMLE,,,,,,,81.5 [81.3-81.8],81.50500335,81.33599663,81.76925412,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
27723,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,2013,SEX_FMLE,,,,,,,79.1 [78.5-80.0],79.10734252,78.4865653,79.95492648,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
28990,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,,,,,,,81.7 [81.7-81.8],81.69092888,81.65996467,81.80087964,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
30648,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2011,SEX_BTSX,,,,,,,65.0 [64.3-65.9],65.03278821,64.32389717,65.91541809,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
31263,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,2012,SEX_FMLE,,,,,,,84.5 [84.5-84.6],84.52986176,84.47185824,84.58786527,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
31270,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2016,SEX_MLE,,,,,,,80.0 [80.0-80.1],80.0420428,79.98194724,80.10213836,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
31946,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,2011,SEX_BTSX,,,,,,,72.9 [72.7-73.1],72.86139713,72.6861071,73.10765661,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
32117,WHOSIS_000001,COUNTRY,SVK,YEAR,EUR,Europe,SEX,2020,SEX_MLE,,,,,,,73.5 [73.4-73.6],73.48147988,73.43699005,73.60505041,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
35882,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,2002,SEX_BTSX,,,,,,,77.9 [77.9-78.0],77.91958141,77.90362021,77.99571724,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
36894,WHOSIS_000001,COUNTRY,SWE,YEAR,EUR,Europe,SEX,2005,SEX_MLE,,,,,,,78.3 [78.3-78.4],78.31471805,78.31267054,78.38802065,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
37740,WHOSIS_000001,COUNTRY,LBR,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,,,,,,,64.3 [62.8-65.4],64.26883806,62.83963072,65.37267181,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
38695,WHOSIS_000001,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,75.9 [75.9-76.0],75.93998811,75.91643091,76.04515005,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
39741,WHOSIS_000001,COUNTRY,SUR,YEAR,AMR,Americas,SEX,2000,SEX_BTSX,,,,,,,70.6 [70.2-71.0],70.55904903,70.22081576,71.00143639,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
40961,WHOSIS_000001,COUNTRY,UZB,YEAR,EUR,Europe,SEX,2009,SEX_BTSX,,,,,,,66.3 [66.0-66.6],66.2800996,65.97043394,66.59868172,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
41444,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2018,SEX_FMLE,,,,,,,83.4 [83.3-83.4],83.36205057,83.32410343,83.44852765,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
44224,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2014,SEX_MLE,,,,,,,54.7 [53.7-55.9],54.70521169,53.69402578,55.86665143,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
45243,WHOSIS_000001,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_FMLE,,,,,,,76.0 [75.5-76.7],76.00067092,75.45487758,76.65899873,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
45954,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_MLE,,,,,,,61.2 [60.0-62.6],61.18324458,60.01778639,62.5548227,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
46585,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,2016,SEX_MLE,,,,,,,73.9 [73.5-74.3],73.92346253,73.54226981,74.32411083,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
47593,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,2017,SEX_BTSX,,,,,,,77.3 [77.0-77.7],77.31252311,76.98704781,77.7151026,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
49074,WHOSIS_000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,2018,SEX_MLE,,,,,,,70.6 [70.3-70.9],70.59042495,70.33123238,70.87131746,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
49371,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2003,SEX_BTSX,,,,,,,79.1 [79.0-79.1],79.05551434,79.02408803,79.14850346,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
49885,WHOSIS_000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2018,SEX_MLE,,,,,,,68.9 [68.4-69.5],68.87555599,68.35001557,69.47412105,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
50697,WHOSIS_000001,COUNTRY,ALB,YEAR,EUR,Europe,SEX,2013,SEX_BTSX,,,,,,,77.8 [77.3-78.3],77.77410839,77.32303546,78.31119909,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
51039,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2014,SEX_MLE,,,,,,,46.0 [44.9-47.4],46.03257198,44.8919612,47.37528775,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
51115,WHOSIS_000001,COUNTRY,EST,YEAR,EUR,Europe,SEX,2001,SEX_FMLE,,,,,,,76.5 [76.4-76.6],76.47111928,76.36928575,76.62864887,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
51328,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2005,SEX_BTSX,,,,,,,78.0 [78.0-78.1],78.0049121,77.98583386,78.0847708,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
52604,WHOSIS_000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,2018,SEX_FMLE,,,,,,,74.9 [74.3-75.6],74.94852418,74.30722839,75.63214889,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
53980,WHOSIS_000001,COUNTRY,ESP,YEAR,EUR,Europe,SEX,2001,SEX_FMLE,,,,,,,82.8 [82.7-82.8],82.75513079,82.68677272,82.82348886,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
54004,WHOSIS_000001,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,2021,SEX_BTSX,,,,,,,58.5 [57.8-59.4],58.48102238,57.77939563,59.3735111,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
54024,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2020,SEX_FMLE,,,,,,,64.4 [63.4-65.4],64.43518594,63.40696985,65.38601771,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
54671,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,2011,SEX_BTSX,,,,,,,69.8 [69.8-69.8],69.77052933,69.75994142,69.8325113,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
54888,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,2005,SEX_BTSX,,,,,,,58.6 [57.8-59.6],58.63996581,57.83890036,59.58483627,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
55241,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2021,SEX_MLE,,,,,,,72.5 [72.1-73.1],72.53640214,72.08313833,73.08049586,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
55352,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,2020,SEX_BTSX,,,,,,,64.4 [63.6-65.4],64.40363479,63.58290733,65.43045395,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
56048,WHOSIS_000001,COUNTRY,GRC,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,76.0 [76.0-76.1],75.97017437,75.95733777,76.05833999,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
57641,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,2005,SEX_BTSX,,,,,,,55.2 [54.4-56.0],55.19811279,54.36159536,55.9755655,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
58275,WHOSIS_000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,2000,SEX_BTSX,,,,,,,65.9 [65.6-66.4],65.93470005,65.58023279,66.43341638,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
59174,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2010,SEX_BTSX,,,,,,,81.2 [81.0-81.4],81.17822871,80.98532615,81.44885623,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
60310,WHOSIS_000001,COUNTRY,BIH,YEAR,EUR,Europe,SEX,2015,SEX_MLE,,,,,,,74.5 [74.5-74.7],74.52760304,74.45944434,74.66124238,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
60372,WHOSIS_000001,COUNTRY,MLT,YEAR,EUR,Europe,SEX,2017,SEX_BTSX,,,,,,,82.1 [82.0-82.3],82.05744637,81.95150584,82.2551923,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
60999,WHOSIS_000001,COUNTRY,RUS,YEAR,EUR,Europe,SEX,2010,SEX_FMLE,,,,,,,74.8 [74.7-74.8],74.76350378,74.74626578,74.8398971,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
62431,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,2001,SEX_BTSX,,,,,,,54.4 [53.5-55.6],54.40413809,53.45241935,55.55347049,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
64757,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2011,SEX_BTSX,,,,,,,56.2 [55.3-57.1],56.17787256,55.27298897,57.09772657,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
65042,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2000,SEX_MLE,,,,,,,63.7 [63.2-64.3],63.71118475,63.24300038,64.31105101,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
65175,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,,,,,,,64.1 [63.3-65.0],64.08077318,63.32812207,64.96872991,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
66201,WHOSIS_000001,REGION,SEAR,YEAR,,,SEX,2007,SEX_BTSX,,,,,,,66.9 [66.4-67.5],66.92530001,66.43864031,67.51624854,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
66563,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,2012,SEX_MLE,,,,,,,55.1 [54.2-56.2],55.13300401,54.18474274,56.18927739,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
68743,WHOSIS_000001,COUNTRY,NLD,YEAR,EUR,Europe,SEX,2010,SEX_FMLE,,,,,,,82.5 [82.5-82.6],82.50005909,82.48381662,82.57574464,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
69136,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2021,SEX_BTSX,,,,,,,72.7 [72.1-73.5],72.72088222,72.06895262,73.52335539,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
71281,WHOSIS_000001,COUNTRY,DNK,YEAR,EUR,Europe,SEX,2013,SEX_BTSX,,,,,,,80.2 [80.1-80.3],80.1645831,80.14262375,80.25635595,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
73898,WHOSIS_000001,COUNTRY,NIC,YEAR,AMR,Americas,SEX,2004,SEX_MLE,,,,,,,72.9 [72.6-73.2],72.86952492,72.57185099,73.2107035,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
74992,WHOSIS_000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,2005,SEX_FMLE,,,,,,,75.6 [75.6-75.7],75.61820668,75.55951826,75.74816474,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
75209,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2012,SEX_MLE,,,,,,,65.6 [65.2-66.0],65.56656873,65.15048405,66.02159043,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
76095,WHOSIS_000001,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,2013,SEX_MLE,,,,,,,62.5 [61.6-63.6],62.54505448,61.57461438,63.57889541,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
77308,WHOSIS_000001,COUNTRY,ATG,YEAR,AMR,Americas,SEX,2018,SEX_MLE,,,,,,,74.0 [73.8-74.4],74.02402622,73.79536333,74.42164292,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
77538,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,79.4 [79.0-79.8],79.36847038,79.03397435,79.81935622,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
80088,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,2003,SEX_BTSX,,,,,,,74.9 [74.8-75.0],74.86052687,74.79013639,74.97555546,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
80280,WHOSIS_000001,COUNTRY,LTU,YEAR,EUR,Europe,SEX,2003,SEX_BTSX,,,,,,,71.8 [71.8-71.9],71.84648999,71.77727765,71.94886998,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
81658,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,2010,SEX_MLE,,,,,,,56.5 [55.5-57.4],56.45253442,55.54186623,57.41035396,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
81830,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,2000,SEX_MLE,,,,,,,69.4 [69.0-69.9],69.42950388,68.95543683,69.94709285,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
81927,WHOSIS_000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2009,SEX_BTSX,,,,,,,63.9 [63.2-64.8],63.92267166,63.19606897,64.83266755,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
81992,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,2011,SEX_MLE,,,,,,,58.2 [57.2-59.1],58.15393034,57.21703465,59.11251759,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
82368,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,2008,SEX_BTSX,,,,,,,70.9 [70.7-71.2],70.92544169,70.70439161,71.2233701,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
82722,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,,,,,,,75.9 [75.7-76.2],75.93393131,75.68349643,76.22956826,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
84649,WHOSIS_000001,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_MLE,,,,,,,76.5 [76.2-76.8],76.45406338,76.15291039,76.83747203,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
86284,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2003,SEX_BTSX,,,,,,,51.4 [50.6-52.4],51.43513822,50.60780957,52.39308948,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
86925,WHOSIS_000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,2004,SEX_MLE,,,,,,,77.7 [77.6-77.8],77.69725945,77.64002963,77.75448928,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
87134,WHOSIS_000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,73.7 [73.6-73.9],73.73506539,73.58517838,73.94428137,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
87467,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,2004,SEX_MLE,,,,,,,70.2 [69.6-70.8],70.19105428,69.60448177,70.8112354,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
88155,WHOSIS_000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,,,,,,,60.6 [59.3-61.9],60.61474174,59.33783533,61.90931819,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
88885,WHOSIS_000001,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,2005,SEX_MLE,,,,,,,71.5 [71.2-71.9],71.50191,71.19261519,71.85542064,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
89117,WHOSIS_000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2019,SEX_FMLE,,,,,,,73.2 [72.8-73.7],73.21518621,72.77807052,73.6518433,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
89191,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,2018,SEX_MLE,,,,,,,62.7 [62.0-63.5],62.71322436,61.95169188,63.54606557,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
90039,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,2005,SEX_MLE,,,,,,,60.9 [60.3-61.4],60.85186284,60.25555967,61.37882,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
90046,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,76.3 [76.1-76.4],76.26902586,76.14130088,76.43108373,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
91137,WHOSIS_000001,COUNTRY,ERI,YEAR,AFR,Africa,SEX,2000,SEX_MLE,,,,,,,51.3 [50.4-52.2],51.25031992,50.36939531,52.24101954,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
91581,WHOSIS_000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,2000,SEX_FMLE,,,,,,,69.4 [69.0-69.8],69.38331499,69.00514801,69.82785253,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
