SpatialDimType,SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue
COUNTRY,RWA,Africa,2014,Female,68.47845012
COUNTRY,UZB,Europe,2018,Female,73.56995769
WORLDBANKINCOMEGROUP,WB_LMI,,2019,Both,69.57356781
COUNTRY,LAO,Western Pacific,2002,Female,61.57429557
COUNTRY,CUB,Americas,2010,Male,75.84191348
COUNTRY,LKA,South-East Asia,2009,Both,72.41934945
COUNTRY,PSE,Eastern Mediterranean,2006,Female,73.5034094
WORLDBANKINCOMEGROUP,WB_HI,,2001,Male,74.78328272
COUNTRY,LKA,South-East Asia,2003,Female,77.57506155
COUNTRY,ALB,Europe,2016,Both,77.87870915
COUNTRY,BWA,Africa,2018,Female,66.60113571
COUNTRY,SLV,Americas,2010,Both,74.56329622
COUNTRY,SOM,Eastern Mediterranean,2006,Male,47.64724144
COUNTRY,AZE,Europe,2015,Male,71.67624306
REGION,AFR,,2017,Both,63.36220568
COUNTRY,GAB,Africa,2011,Male,60.36000839
COUNTRY,SLE,Africa,2013,Female,57.88166766
REGION,AMR,,2008,Female,78.69613614
COUNTRY,IRN,Eastern Mediterranean,2021,Both,74.71077692
COUNTRY,SSD,Africa,2003,Both,54.40318481
WORLDBANKINCOMEGROUP,WB_LI,,2016,Female,65.19515941
COUNTRY,CZE,Europe,2014,Female,81.61625463
COUNTRY,TLS,South-East Asia,2009,Both,66.64368547
COUNTRY,DNK,Europe,2020,Male,79.56240544
COUNTRY,SWZ,Africa,2002,Both,43.63857902
COUNTRY,GNQ,Africa,2007,Both,58.62674902
COUNTRY,MDA,Europe,2002,Male,62.26597515
COUNTRY,THA,South-East Asia,2004,Female,75.49650246
REGION,EMR,,2000,Male,64.14711529
COUNTRY,BHR,Eastern Mediterranean,2019,Male,75.38745199
COUNTRY,CPV,Africa,2000,Both,71.69763358
COUNTRY,MKD,Europe,2006,Both,73.8246386
COUNTRY,CAN,Americas,2009,Both,80.88259979
COUNTRY,ISR,Europe,2007,Both,80.12300616
COUNTRY,NLD,Europe,2013,Both,81.11693502
COUNTRY,IND,South-East Asia,2009,Both,67.04997477
COUNTRY,DNK,Europe,2018,Male,79.02367711
COUNTRY,AGO,Africa,2016,Male,59.48618868
COUNTRY,DJI,Eastern Mediterranean,2009,Female,63.35757648
COUNTRY,MAR,Eastern Mediterranean,2009,Both,72.16145438
COUNTRY,AFG,Eastern Mediterranean,2008,Male,57.51223192
COUNTRY,MUS,Africa,2018,Male,70.85811041
COUNTRY,PAK,Eastern Mediterranean,2017,Male,65.62912396
COUNTRY,GUY,Americas,2014,Female,69.96907386
COUNTRY,MYS,Western Pacific,2020,Female,78.61255709
COUNTRY,URY,Americas,2017,Both,77.33933717
COUNTRY,AUS,Western Pacific,2011,Male,79.90067619
COUNTRY,DJI,Eastern Mediterranean,2005,Male,58.50495263
COUNTRY,GRC,Europe,2019,Male,78.7970393
COUNTRY,PAN,Americas,2019,Male,76.19820779
COUNTRY,DEU,Europe,2008,Female,82.26449667
COUNTRY,STP,Africa,2020,Female,73.0644237
COUNTRY,ATG,Americas,2008,Both,75.05552794
COUNTRY,RWA,Africa,2004,Male,53.26183173
COUNTRY,BDI,Africa,2010,Female,60.86568181
COUNTRY,MLI,Africa,2014,Male,59.29738335
COUNTRY,RWA,Africa,2009,Both,62.96873523
COUNTRY,ALB,Europe,2009,Female,77.98188702
REGION,EMR,,2010,Both,68.14019842
COUNTRY,DOM,Americas,2013,Female,76.64738664
COUNTRY,GIN,Africa,2015,Male,57.82797481
COUNTRY,TLS,South-East Asia,2019,Both,68.49880356
REGION,EUR,,2013,Female,80.03936736
COUNTRY,TZA,Africa,2015,Both,65.15719683
COUNTRY,SUR,Americas,2015,Male,69.98430357
COUNTRY,PRI,Americas,2014,Female,83.08206749
COUNTRY,GMB,Africa,2011,Both,62.84614338
COUNTRY,RUS,Europe,2014,Male,65.03989237
COUNTRY,LSO,Africa,2015,Male,46.29348083
COUNTRY,HTI,Americas,2015,Both,62.5149437
COUNTRY,AZE,Europe,2015,Both,73.62700051
COUNTRY,AFG,Eastern Mediterranean,2012,Both,59.92210578
COUNTRY,THA,South-East Asia,2005,Female,76.31129714
COUNTRY,IND,South-East Asia,2014,Male,67.35249858
COUNTRY,GNQ,Africa,2010,Female,59.31800827
COUNTRY,OMN,Eastern Mediterranean,2010,Male,70.68190595
COUNTRY,CIV,Africa,2003,Male,50.79501384
COUNTRY,KOR,Western Pacific,2019,Male,80.55797911
COUNTRY,KAZ,Europe,2008,Female,72.49014923
COUNTRY,URY,Americas,2021,Female,78.74074445
COUNTRY,AZE,Europe,2010,Both,69.81386619
COUNTRY,HUN,Europe,2008,Both,74.0004346
COUNTRY,BGR,Europe,2009,Male,70.01204979
COUNTRY,MKD,Europe,2005,Both,73.73592756
COUNTRY,ROU,Europe,2013,Male,71.51885533
COUNTRY,PRI,Americas,2021,Both,79.90294803
COUNTRY,IRN,Eastern Mediterranean,2004,Female,76.58466474
COUNTRY,FSM,Western Pacific,2016,Male,62.8571699
REGION,AMR,,2000,Both,74.0865499
COUNTRY,LUX,Europe,2011,Female,83.4750538
COUNTRY,ECU,Americas,2019,Female,80.22590365
COUNTRY,POL,Europe,2010,Female,80.37225428
COUNTRY,GHA,Africa,2020,Both,66.18136667
COUNTRY,NOR,Europe,2013,Female,83.30382934
COUNTRY,BGD,South-East Asia,2006,Both,68.09324389
COUNTRY,CPV,Africa,2018,Both,73.8583216
COUNTRY,GNQ,Africa,2011,Male,60.05226298
COUNTRY,NIC,Americas,2013,Male,74.16210459
COUNTRY,BOL,Americas,2019,Male,72.02745818
COUNTRY,AZE,Europe,2019,Female,78.08531304
COUNTRY,AZE,Europe,2003,Both,66.74212235
COUNTRY,PSE,Eastern Mediterranean,2004,Female,73.46518864
COUNTRY,JOR,Eastern Mediterranean,2018,Both,79.63154866
COUNTRY,MUS,Africa,2010,Male,69.92552639
COUNTRY,MYS,Western Pacific,2012,Female,76.74457894
COUNTRY,SEN,Africa,2009,Male,63.42919055
REGION,WPR,,2018,Both,77.3741563
COUNTRY,RUS,Europe,2009,Female,74.57816785
COUNTRY,SUR,Americas,2005,Male,68.3388888
COUNTRY,PAN,Americas,2000,Female,79.35858276
COUNTRY,WSM,Western Pacific,2018,Both,70.09269594
COUNTRY,FJI,Western Pacific,2017,Female,70.0687841
COUNTRY,TLS,South-East Asia,2002,Both,63.92197693
GLOBAL,GLOBAL,,2013,Both,71.6601959
COUNTRY,ESP,Europe,2012,Female,84.71018414
COUNTRY,NER,Africa,2019,Both,60.57303502
COUNTRY,PAN,Americas,2018,Male,75.78783673
COUNTRY,TUR,Europe,2001,Both,74.03517034
COUNTRY,MOZ,Africa,2009,Male,51.07207961
COUNTRY,CIV,Africa,2010,Female,59.40897267
COUNTRY,MMR,South-East Asia,2000,Female,61.86728567
WORLDBANKINCOMEGROUP,WB_UMI,,2004,Female,73.35808663
COUNTRY,MNG,Western Pacific,2015,Female,73.59778296
COUNTRY,BEL,Europe,2003,Female,80.88262156
COUNTRY,LVA,Europe,2001,Both,69.80978592
WORLDBANKINCOMEGROUP,WB_LMI,,2009,Male,64.29636438
COUNTRY,MWI,Africa,2002,Female,46.88845383
COUNTRY,BDI,Africa,2000,Male,41.82779147
COUNTRY,PHL,Western Pacific,2009,Both,69.39723001
COUNTRY,UGA,Africa,2005,Male,52.63247331
COUNTRY,ECU,Americas,2009,Male,71.88764104
COUNTRY,MOZ,Africa,2017,Both,57.33253714
COUNTRY,IRN,Eastern Mediterranean,2000,Female,75.21987214
COUNTRY,TON,Western Pacific,2009,Both,70.18279546
COUNTRY,CRI,Americas,2013,Female,82.95776759
COUNTRY,GIN,Africa,2005,Female,57.33288263
COUNTRY,CMR,Africa,2010,Both,56.78466995
COUNTRY,GEO,Europe,2018,Male,69.10967717
COUNTRY,GRD,Americas,2001,Both,71.53484581
COUNTRY,COG,Africa,2010,Male,60.79045097
COUNTRY,MKD,Europe,2017,Both,75.98451895
COUNTRY,IND,South-East Asia,2006,Female,67.32949731
COUNTRY,UGA,Africa,2001,Female,51.53599138
COUNTRY,PER,Americas,2009,Both,78.11832326
COUNTRY,LBN,Eastern Mediterranean,2016,Both,78.81840788
COUNTRY,STP,Africa,2004,Male,64.72982848
COUNTRY,SVN,Europe,2013,Both,80.1367942
COUNTRY,UZB,Europe,2012,Female,70.02868507
COUNTRY,TUR,Europe,2004,Female,79.51195731
COUNTRY,IND,South-East Asia,2006,Both,65.87842362
COUNTRY,DZA,Africa,2008,Female,75.55406248
COUNTRY,NAM,Africa,2020,Female,67.11462629
COUNTRY,KHM,Western Pacific,2010,Male,63.8058312
COUNTRY,KIR,Western Pacific,2010,Both,61.36040242
COUNTRY,ZMB,Africa,2006,Male,50.00311797
COUNTRY,BFA,Africa,2019,Female,65.06135687
COUNTRY,NZL,Western Pacific,2020,Female,84.26538064
COUNTRY,CHN,Western Pacific,2021,Female,80.52324523
COUNTRY,EGY,Eastern Mediterranean,2007,Both,69.74814425
COUNTRY,MNE,Europe,2002,Female,75.77309049
COUNTRY,BLR,Europe,2005,Both,68.69743153
COUNTRY,SVK,Europe,2003,Male,69.79873753
COUNTRY,DNK,Europe,2009,Both,78.87762743
COUNTRY,TCD,Africa,2001,Male,50.06908689
COUNTRY,GTM,Americas,2009,Male,67.64234968
COUNTRY,TJK,Europe,2007,Male,66.85868063
COUNTRY,BHS,Americas,2014,Both,72.64786335
COUNTRY,PAK,Eastern Mediterranean,2019,Female,67.7864406
COUNTRY,BLZ,Americas,2001,Both,70.61498891
COUNTRY,VUT,Western Pacific,2014,Both,66.71134263
COUNTRY,BWA,Africa,2017,Both,64.01180659
COUNTRY,KIR,Western Pacific,2004,Both,60.91263256
COUNTRY,ECU,Americas,2006,Male,70.92632871
COUNTRY,NAM,Africa,2013,Female,65.16129683
COUNTRY,DEU,Europe,2005,Female,81.71642462
COUNTRY,TZA,Africa,2009,Both,61.03787589
COUNTRY,COG,Africa,2006,Male,57.8882521
COUNTRY,KIR,Western Pacific,2021,Both,60.87345633
COUNTRY,OMN,Eastern Mediterranean,2014,Both,73.9416621
COUNTRY,PER,Americas,2017,Male,77.8534967
COUNTRY,NER,Africa,2010,Both,58.29155093
COUNTRY,MDV,South-East Asia,2015,Both,77.25297582
COUNTRY,SLB,Western Pacific,2010,Female,67.07213539
COUNTRY,HRV,Europe,2018,Male,75.24162376
COUNTRY,THA,South-East Asia,2012,Male,72.90397114
COUNTRY,NPL,South-East Asia,2004,Female,69.03719151
COUNTRY,ARM,Europe,2021,Male,68.59850963
COUNTRY,KIR,Western Pacific,2020,Male,58.48495276
COUNTRY,GHA,Africa,2019,Both,65.97133363
COUNTRY,KWT,Eastern Mediterranean,2015,Both,81.44722022
COUNTRY,PAK,Eastern Mediterranean,2021,Both,65.99092295
COUNTRY,POL,Europe,2011,Male,72.4220703
COUNTRY,COM,Africa,2017,Female,69.0194309
COUNTRY,IDN,South-East Asia,2009,Female,70.68346773
COUNTRY,JAM,Americas,2013,Male,72.32669436
COUNTRY,TUN,Eastern Mediterranean,2014,Male,74.31676539
COUNTRY,LVA,Europe,2006,Both,70.37307271
COUNTRY,STP,Africa,2018,Male,69.97173825
COUNTRY,GEO,Europe,2002,Female,73.48593266
COUNTRY,NER,Africa,2018,Male,59.56258064
COUNTRY,URY,Americas,2019,Male,73.35699132
COUNTRY,MEX,Americas,2015,Female,78.5410638
COUNTRY,TON,Western Pacific,2002,Female,74.6856363
COUNTRY,USA,Americas,2016,Male,76.37167485
COUNTRY,BGD,South-East Asia,2021,Both,73.10251672
COUNTRY,SEN,Africa,2014,Female,68.4475013
WORLDBANKINCOMEGROUP,WB_HI,,2006,Male,76.10132054
COUNTRY,TZA,Africa,2011,Male,60.8642348
COUNTRY,MLT,Europe,2012,Female,82.98310849
COUNTRY,MMR,South-East Asia,2014,Both,67.0395851
COUNTRY,ETH,Africa,2016,Male,65.88163244
COUNTRY,IRQ,Eastern Mediterranean,2000,Male,66.87052603
COUNTRY,CPV,Africa,2021,Both,73.16097765
COUNTRY,VCT,Americas,2013,Female,75.05634723
COUNTRY,NZL,Western Pacific,2001,Female,80.73549291
COUNTRY,COD,Africa,2021,Female,63.9117742
COUNTRY,LSO,Africa,2009,Female,49.95896611
COUNTRY,GBR,Europe,2003,Female,80.22210667
COUNTRY,MRT,Africa,2002,Male,64.39630989
COUNTRY,ESP,Europe,2021,Male,79.98630023
COUNTRY,BHS,Americas,2006,Male,69.36003518
COUNTRY,ETH,Africa,2001,Female,53.43407479
COUNTRY,KIR,Western Pacific,2011,Female,64.64435263
COUNTRY,NGA,Africa,2004,Female,57.51358059
COUNTRY,POL,Europe,2019,Female,81.49692483
COUNTRY,PAN,Americas,2001,Male,73.13744564
REGION,EMR,,2010,Female,69.65004902
COUNTRY,TJK,Europe,2000,Female,67.95869258
COUNTRY,SOM,Eastern Mediterranean,2002,Female,51.72057146
COUNTRY,SUR,Americas,2016,Female,76.06941035
COUNTRY,HRV,Europe,2015,Male,74.54938447
COUNTRY,NIC,Americas,2008,Male,73.34886251
COUNTRY,FSM,Western Pacific,2010,Both,64.77779493
COUNTRY,JOR,Eastern Mediterranean,2017,Female,79.58326759
COUNTRY,CMR,Africa,2014,Both,58.43615921
COUNTRY,STP,Africa,2014,Both,70.26367532
COUNTRY,CAN,Americas,2008,Both,80.56313756
COUNTRY,LAO,Western Pacific,2015,Both,66.87363139
COUNTRY,IDN,South-East Asia,2020,Both,69.70367312
COUNTRY,AFG,Eastern Mediterranean,2014,Male,59.66268077
COUNTRY,SYC,Africa,2021,Both,74.01196664
COUNTRY,GUY,Americas,2001,Male,61.74657627
COUNTRY,GTM,Americas,2008,Male,67.72565735
COUNTRY,PRY,Americas,2002,Female,77.58567108
COUNTRY,DJI,Eastern Mediterranean,2012,Both,62.75529104
WORLDBANKINCOMEGROUP,WB_LMI,,2015,Female,70.3579557
COUNTRY,GTM,Americas,2019,Female,75.20206151
COUNTRY,MDA,Europe,2013,Male,67.30146766
COUNTRY,TUR,Europe,2018,Female,80.08020229
COUNTRY,NAM,Africa,2002,Male,49.97466197
COUNTRY,UGA,Africa,2004,Female,55.15521363
COUNTRY,GHA,Africa,2009,Female,63.7797963
COUNTRY,CAF,Africa,2001,Female,45.69320991
COUNTRY,BRA,Americas,2021,Male,69.04410946
COUNTRY,BHS,Americas,2014,Female,75.69408629
COUNTRY,SYC,Africa,2019,Both,73.12375678
COUNTRY,BLZ,Americas,2016,Male,71.55323347
COUNTRY,KGZ,Europe,2017,Female,76.40308483
COUNTRY,DJI,Eastern Mediterranean,2002,Both,59.49469647
COUNTRY,LSO,Africa,2017,Both,51.05416565
COUNTRY,MRT,Africa,2014,Both,69.29386756
COUNTRY,SOM,Eastern Mediterranean,2015,Male,51.26942495
COUNTRY,LSO,Africa,2008,Male,44.07407567
COUNTRY,POL,Europe,2013,Female,80.8045168
COUNTRY,COD,Africa,2005,Female,56.4499795
COUNTRY,URY,Americas,2006,Both,76.33233577
COUNTRY,SGP,Western Pacific,2011,Male,79.76393468
COUNTRY,SVN,Europe,2016,Female,83.67828909
COUNTRY,DZA,Africa,2001,Male,71.62952727
COUNTRY,DJI,Eastern Mediterranean,2016,Both,64.3388502
COUNTRY,NIC,Americas,2015,Female,80.69718423
COUNTRY,QAT,Eastern Mediterranean,2018,Male,78.23394922
COUNTRY,JPN,Western Pacific,2021,Both,84.46067178
COUNTRY,MEX,Americas,2012,Male,72.92050247
COUNTRY,DOM,Americas,2008,Male,70.71721345
COUNTRY,GEO,Europe,2007,Male,67.92667544
COUNTRY,SLV,Americas,2014,Both,73.8558025
REGION,SEAR,,2003,Both,65.44284512
COUNTRY,USA,Americas,2012,Both,78.77111574
COUNTRY,BTN,South-East Asia,2015,Female,74.24073046
COUNTRY,COM,Africa,2005,Both,64.27700657
COUNTRY,MDG,Africa,2004,Female,61.16823184
COUNTRY,LSO,Africa,2013,Both,48.96059544
COUNTRY,CIV,Africa,2000,Female,53.25129821
COUNTRY,GNQ,Africa,2014,Male,60.30341517
COUNTRY,IND,South-East Asia,2000,Female,64.28813363
COUNTRY,BHS,Americas,2001,Female,74.51376111
COUNTRY,TUR,Europe,2007,Both,76.70654932
COUNTRY,KIR,Western Pacific,2016,Both,61.75804085
COUNTRY,ESP,Europe,2002,Male,76.15602244
COUNTRY,ETH,Africa,2019,Both,68.84848169
COUNTRY,BTN,South-East Asia,2006,Female,70.84582071
COUNTRY,DJI,Eastern Mediterranean,2004,Female,61.3750359
COUNTRY,HUN,Europe,2006,Female,77.55195195
COUNTRY,MNE,Europe,2013,Both,76.3576393
COUNTRY,CAN,Americas,2014,Male,79.65219763
COUNTRY,IRN,Eastern Mediterranean,2011,Female,78.75916515
COUNTRY,TUN,Eastern Mediterranean,2017,Male,74.61286009
COUNTRY,SSD,Africa,2002,Both,53.71928707
COUNTRY,KEN,Africa,2002,Both,54.58698847
COUNTRY,NAM,Africa,2017,Both,62.37183813
COUNTRY,BLZ,Americas,2011,Female,76.55315843
COUNTRY,NAM,Africa,2021,Both,60.35994599
COUNTRY,KAZ,Europe,2021,Female,73.93874626
COUNTRY,SRB,Europe,2004,Both,72.65350507
COUNTRY,UZB,Europe,2017,Both,70.40271496
COUNTRY,BWA,Africa,2019,Both,64.91884565
COUNTRY,MUS,Africa,2001,Male,68.11884474
COUNTRY,SUR,Americas,2008,Male,69.24189762
COUNTRY,BFA,Africa,2004,Male,52.68387619
COUNTRY,LUX,Europe,2010,Both,81.17521457
COUNTRY,PER,Americas,2005,Female,78.94058416
COUNTRY,GUY,Americas,2021,Both,66.0777533
COUNTRY,SSD,Africa,2010,Male,57.01599861
COUNTRY,ESP,Europe,2012,Both,81.9595375
COUNTRY,GMB,Africa,2016,Female,66.04930024
COUNTRY,ZWE,Africa,2016,Male,55.79677734
WORLDBANKINCOMEGROUP,WB_UMI,,2018,Female,78.58336969
COUNTRY,PER,Americas,2018,Male,77.50992049
COUNTRY,TZA,Africa,2020,Female,69.12504947
GLOBAL,GLOBAL,,2000,Female,69.21746047
COUNTRY,LAO,Western Pacific,2005,Both,61.3511366
COUNTRY,DJI,Eastern Mediterranean,2019,Female,67.26533545
COUNTRY,TKM,Europe,2014,Both,68.91649587
COUNTRY,SOM,Eastern Mediterranean,2007,Male,47.70384861
COUNTRY,SVN,Europe,2015,Female,83.29663441
COUNTRY,PHL,Western Pacific,2000,Female,73.99693891
COUNTRY,MAR,Eastern Mediterranean,2002,Both,70.73932756
COUNTRY,QAT,Eastern Mediterranean,2013,Both,75.79521614
COUNTRY,SEN,Africa,2021,Female,69.4721467
COUNTRY,SWZ,Africa,2016,Both,53.13250876
COUNTRY,NLD,Europe,2002,Male,75.94203511
COUNTRY,FJI,Western Pacific,2003,Male,64.69099916
COUNTRY,JAM,Americas,2015,Male,69.69239935
COUNTRY,JPN,Western Pacific,2005,Female,85.47794181
COUNTRY,NGA,Africa,2019,Male,61.6763007
COUNTRY,BHR,Eastern Mediterranean,2001,Both,70.36971635
COUNTRY,RWA,Africa,2009,Male,60.79745689
COUNTRY,DZA,Africa,2013,Both,75.79056138
COUNTRY,IRQ,Eastern Mediterranean,2012,Female,74.25905369
COUNTRY,MLT,Europe,2019,Male,80.31026611
COUNTRY,KAZ,Europe,2015,Female,76.21313658
COUNTRY,BIH,Europe,2004,Both,76.62934847
COUNTRY,IDN,South-East Asia,2021,Male,66.41327031
COUNTRY,PAN,Americas,2010,Female,80.33148763
COUNTRY,GHA,Africa,2014,Female,66.5599189
COUNTRY,SSD,Africa,2006,Female,58.02386586
COUNTRY,MEX,Americas,2018,Female,78.92788819
COUNTRY,LBN,Eastern Mediterranean,2012,Both,78.05803939
COUNTRY,GAB,Africa,2008,Male,59.28293768
COUNTRY,TON,Western Pacific,2008,Female,74.85272352
COUNTRY,PRT,Europe,2005,Male,74.68043071
COUNTRY,CHL,Americas,2020,Male,77.31599017
COUNTRY,VNM,Western Pacific,2005,Both,72.17650018
COUNTRY,GIN,Africa,2021,Male,59.94664411
COUNTRY,BIH,Europe,2010,Male,74.27349274
COUNTRY,MNG,Western Pacific,2013,Female,72.78147075
WORLDBANKINCOMEGROUP,WB_UMI,,2014,Male,71.5024955
COUNTRY,MLT,Europe,2007,Both,79.64226641
COUNTRY,AUT,Europe,2013,Female,83.29853127
COUNTRY,UGA,Africa,2003,Female,53.61830875
COUNTRY,YEM,Eastern Mediterranean,2016,Female,70.275108
COUNTRY,ARG,Americas,2010,Female,78.94818571
COUNTRY,ECU,Americas,2005,Both,73.75770165
COUNTRY,PSE,Eastern Mediterranean,2012,Male,70.79534227
COUNTRY,TUR,Europe,2020,Both,76.17525576
COUNTRY,BHS,Americas,2015,Female,75.97452567
COUNTRY,CIV,Africa,2004,Female,54.79970529
COUNTRY,VUT,Western Pacific,2017,Both,66.98064455
COUNTRY,MDV,South-East Asia,2014,Both,76.80961188
COUNTRY,PRY,Americas,2019,Both,75.07903551
COUNTRY,BGD,South-East Asia,2006,Female,70.28073443
COUNTRY,NLD,Europe,2004,Female,81.21707544
COUNTRY,CZE,Europe,2010,Male,74.4065987
COUNTRY,ALB,Europe,2007,Both,74.53678554
COUNTRY,NER,Africa,2021,Both,59.97070525
COUNTRY,TZA,Africa,2004,Female,56.56155012
COUNTRY,ZMB,Africa,2010,Female,59.56145958
COUNTRY,ISR,Europe,2002,Both,78.56218757
COUNTRY,SWE,Europe,2002,Male,77.61630928
COUNTRY,JAM,Americas,2020,Both,72.64037778
COUNTRY,MDA,Europe,2003,Both,66.19700504
COUNTRY,CHE,Europe,2013,Female,84.40314887
COUNTRY,SRB,Europe,2007,Female,76.29113102
COUNTRY,LBY,Eastern Mediterranean,2014,Male,70.24648343
COUNTRY,IRQ,Eastern Mediterranean,2009,Female,73.35191413
COUNTRY,ARE,Eastern Mediterranean,2010,Female,81.18726159
COUNTRY,VEN,Americas,2020,Both,72.40374475
COUNTRY,SEN,Africa,2000,Both,58.6097114
COUNTRY,SYC,Africa,2020,Both,77.26435364
COUNTRY,BLZ,Americas,2021,Female,75.44019276
COUNTRY,PAK,Eastern Mediterranean,2010,Male,63.32109282
COUNTRY,ISR,Europe,2016,Female,83.91589195
COUNTRY,MAR,Eastern Mediterranean,2008,Female,72.57658501
COUNTRY,KIR,Western Pacific,2000,Female,63.61204757
COUNTRY,ISL,Europe,2014,Female,83.51930415
COUNTRY,NGA,Africa,2001,Female,55.755312
COUNTRY,GNB,Africa,2012,Both,56.47290302
COUNTRY,SYR,Eastern Mediterranean,2005,Both,73.23261717
COUNTRY,SYC,Africa,2005,Both,72.35775752
COUNTRY,KHM,Western Pacific,2000,Both,59.10171682
COUNTRY,TUR,Europe,2011,Male,73.65089393
COUNTRY,SLB,Western Pacific,2018,Both,65.55013712
COUNTRY,JPN,Western Pacific,2007,Female,85.90250436
COUNTRY,AGO,Africa,2017,Both,62.03682911
COUNTRY,SWE,Europe,2007,Male,78.82494187
COUNTRY,ZMB,Africa,2018,Male,59.07181004
COUNTRY,RWA,Africa,2021,Female,69.40378338
COUNTRY,GMB,Africa,2006,Both,60.88522742
COUNTRY,COD,Africa,2012,Both,58.3404554
COUNTRY,IRL,Europe,2005,Female,81.09646601
COUNTRY,AFG,Eastern Mediterranean,2013,Male,59.95228447
COUNTRY,SDN,Eastern Mediterranean,2018,Male,68.14219734
COUNTRY,TTO,Americas,2002,Both,71.08783441
COUNTRY,TKM,Europe,2013,Female,72.64127835
COUNTRY,PHL,Western Pacific,2003,Male,65.68670673
COUNTRY,THA,South-East Asia,2009,Male,71.92516285
COUNTRY,BGR,Europe,2016,Female,78.38294235
COUNTRY,POL,Europe,2018,Female,81.36355456
COUNTRY,DOM,Americas,2005,Both,72.80023496
COUNTRY,PRT,Europe,2011,Both,80.24005801
COUNTRY,GMB,Africa,2008,Male,59.8037786
COUNTRY,RUS,Europe,2013,Both,70.69584464
COUNTRY,KGZ,Europe,2020,Female,75.08209805
COUNTRY,CAN,Americas,2004,Female,82.07825363
COUNTRY,ISL,Europe,2021,Female,83.8896676
COUNTRY,BHR,Eastern Mediterranean,2002,Male,69.84980885
COUNTRY,TGO,Africa,2008,Female,60.11704506
COUNTRY,CRI,Americas,2021,Male,75.8768644
REGION,SEAR,,2001,Both,64.52874216
COUNTRY,ETH,Africa,2009,Female,63.5897099
COUNTRY,EST,Europe,2016,Male,73.21819164
COUNTRY,GNQ,Africa,2020,Both,61.15866176
COUNTRY,IND,South-East Asia,2003,Male,63.37494536
COUNTRY,MKD,Europe,2015,Female,77.27532673
COUNTRY,PRK,South-East Asia,2015,Male,68.38717277
COUNTRY,JOR,Eastern Mediterranean,2010,Both,76.68909265
COUNTRY,CHE,Europe,2008,Female,83.97101918
COUNTRY,ZAF,Africa,2014,Male,59.5406069
COUNTRY,MWI,Africa,2015,Female,64.87022428
COUNTRY,COM,Africa,2004,Female,64.79049298
COUNTRY,FSM,Western Pacific,2020,Both,65.67162273
COUNTRY,SSD,Africa,2005,Both,55.89935062
COUNTRY,BFA,Africa,2008,Male,55.4958255
WORLDBANKINCOMEGROUP,WB_LMI,,2009,Female,68.27976573
COUNTRY,BRA,Americas,2009,Both,73.8424263
COUNTRY,MUS,Africa,2018,Female,77.32586145
COUNTRY,ARE,Eastern Mediterranean,2005,Female,79.51769183
COUNTRY,KIR,Western Pacific,2020,Female,65.25173239
COUNTRY,COM,Africa,2013,Both,66.72653391
COUNTRY,TLS,South-East Asia,2008,Male,65.66943838
COUNTRY,JOR,Eastern Mediterranean,2019,Female,80.34465978
COUNTRY,MUS,Africa,2002,Female,75.15759223
COUNTRY,LBY,Eastern Mediterranean,2003,Male,71.35292656
COUNTRY,DJI,Eastern Mediterranean,2008,Female,63.05684052
COUNTRY,KGZ,Europe,2005,Male,63.38792663
COUNTRY,TZA,Africa,2012,Both,63.07821297
COUNTRY,BGR,Europe,2012,Male,70.84608229
COUNTRY,MNE,Europe,2015,Female,79.43681387
COUNTRY,PRI,Americas,2010,Both,79.0570999
COUNTRY,IRN,Eastern Mediterranean,2016,Female,79.01030391
COUNTRY,GUY,Americas,2004,Male,62.11937166
COUNTRY,ARM,Europe,2013,Female,77.93684066
GLOBAL,GLOBAL,,2014,Male,69.35405152
COUNTRY,ESP,Europe,2006,Male,77.50800912
COUNTRY,GUY,Americas,2018,Female,72.01353663
COUNTRY,VUT,Western Pacific,2019,Both,67.13030878
COUNTRY,MNG,Western Pacific,2007,Both,66.37749458
COUNTRY,BFA,Africa,2009,Both,58.06655977
COUNTRY,DJI,Eastern Mediterranean,2017,Female,66.44386093
COUNTRY,TLS,South-East Asia,2011,Both,67.28464088
REGION,EMR,,2003,Male,64.61908424
COUNTRY,DNK,Europe,2005,Both,78.13130379
COUNTRY,AGO,Africa,2013,Female,62.60656572
COUNTRY,HTI,Americas,2005,Female,58.15416785
WORLDBANKINCOMEGROUP,WB_UMI,,2000,Female,72.76568492
COUNTRY,NGA,Africa,2006,Both,57.55220397
COUNTRY,PRT,Europe,2009,Male,76.26401014
COUNTRY,KIR,Western Pacific,2015,Male,58.43414795
COUNTRY,RWA,Africa,2000,Both,46.89447249
COUNTRY,BWA,Africa,2004,Both,50.64076648
COUNTRY,AFG,Eastern Mediterranean,2019,Both,61.22381311
COUNTRY,GIN,Africa,2016,Both,59.83918056
COUNTRY,SAU,Eastern Mediterranean,2021,Female,77.36849779
COUNTRY,PRI,Americas,2021,Male,76.19514818
COUNTRY,NPL,South-East Asia,2013,Female,71.72833162
COUNTRY,VUT,Western Pacific,2004,Both,65.14603809
COUNTRY,SYR,Eastern Mediterranean,2007,Female,75.08243407
COUNTRY,CZE,Europe,2004,Both,75.78544673
COUNTRY,ZMB,Africa,2000,Male,43.77518596
COUNTRY,FSM,Western Pacific,2008,Male,61.79932131
